"codi_carrer";"des_sigla";"nom_carrer";"nom_complert";"nom_barri";"codi_postal";"nroi";"nrof";"nom_llistat"
"2170";"CARRER";"MIQUEL PALOMARES, DE";"CARRER DE MIQUEL PALOMARES";"SANT PERE NORD";"08226";"2";"56";"MIQUELPALOMARES"
"2170";"CARRER";"MIQUEL PALOMARES, DE";"CARRER DE MIQUEL PALOMARES";"SANT PERE NORD";"08226";"3";"43";"MIQUELPALOMARES"
"5798";"CARRER";"MIQUEL PUJADAS, DE";"CARRER DE MIQUEL PUJADAS";"PLA DEL BON AIRE - EL GARROT";"08225";"1";"7";"MIQUELPUJADAS"
"5798";"CARRER";"MIQUEL PUJADAS, DE";"CARRER DE MIQUEL PUJADAS";"PLA DEL BON AIRE - EL GARROT";"08225";"2";"8";"MIQUELPUJADAS"
"2175";"CARRER";"MIQUEL SERVET, DE";"CARRER DE MIQUEL SERVET";"CEMENTIRI VELL";"08222";"2";"70";"MIQUELSERVET"
"2175";"CARRER";"MIQUEL SERVET, DE";"CARRER DE MIQUEL SERVET";"CEMENTIRI VELL";"08222";"3";"57";"MIQUELSERVET"
"5666";"PLAÇA";"MIQUEL UTGÉS, DE";"PLAÇA DE MIQUEL UTGÉS";"CA N'AURELL";"08224";"1";"1";"MIQUELUTGES"
"2205";"CARRER";"MIQUEL VIVES, DE";"CARRER DE MIQUEL VIVES";"CEMENTIRI VELL";"08222";"2";"30";"MIQUELVIVES"
"2205";"CARRER";"MIQUEL VIVES, DE";"CARRER DE MIQUEL VIVES";"CEMENTIRI VELL";"08222";"5";"17";"MIQUELVIVES"
"2205";"CARRER";"MIQUEL VIVES, DE";"CARRER DE MIQUEL VIVES";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"34";"128";"MIQUELVIVES"
"2205";"CARRER";"MIQUEL VIVES, DE";"CARRER DE MIQUEL VIVES";"PL. CATALUNYA - ESC. INDUSTRIAL";"08222";"39";"101";"MIQUELVIVES"
"2210";"CARRER";"MIRA-SOL, DE";"CARRER DE MIRA-SOL";"LA MAURINA";"08224";"1";"21";"MIRASOL"
"2210";"CARRER";"MIRA-SOL, DE";"CARRER DE MIRA-SOL";"LA MAURINA";"08224";"8";"24";"MIRASOL"
"1976";"CARRER";"MITJAIRES, DELS";"CARRER DELS MITJAIRES";"ROC BLANC";"08224";"1";"35";"MITJAIRES"
"1976";"CARRER";"MITJAIRES, DELS";"CARRER DELS MITJAIRES";"ROC BLANC";"08224";"2";"38";"MITJAIRES"
"2220";"CARRER";"MOISÈS, DE";"CARRER DE MOISÈS";"LA MAURINA";"08224";"2";"10";"MOISES"
"2220";"CARRER";"MOISÈS, DE";"CARRER DE MOISÈS";"LA MAURINA";"08224";"3";"23";"MOISES"
"5590";"CARRER";"MOIXERÓ, DEL";"CARRER DEL MOIXERÓ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"13";"MOIXERO"
"5590";"CARRER";"MOIXERÓ, DEL";"CARRER DEL MOIXERÓ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"32";"MOIXERO"
"2221";"CARRER";"MOLA, DE LA";"CARRER DE LA MOLA";"SANT LLORENÇ";"08227";"2";"72";"MOLA"
"2221";"CARRER";"MOLA, DE LA";"CARRER DE LA MOLA";"SANT LLORENÇ";"08227";"63";"79";"MOLA"
"2230";"PASSATGE";"MÒNACO, DE";"PASSATGE DE MÒNACO";"CAN PARELLADA";"08228";"1";"7";"MONACO"
"2230";"PASSATGE";"MÒNACO, DE";"PASSATGE DE MÒNACO";"CAN PARELLADA";"08228";"4";"14";"MONACO"
"2235";"CARRER";"MONISTROL, DE";"CARRER DE MONISTROL";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"135";"MONISTROL"
"2235";"CARRER";"MONISTROL, DE";"CARRER DE MONISTROL";"POBLE NOU - ZONA ESPORTIVA";"08225";"6";"80";"MONISTROL"
"5571";"DISSEMINAT";"MONREPÒS";"DISSEMINAT MONREPÒS";"DISSEMINATS - D5";"08225";"1";"1";"MONREPOS"
"5831";"JARDINS";"MON REPÒS, DE";"JARDINS DE MON REPÒS";"DISSEMINATS - D5";"08225";"1";"1";"MONREPOS"
"2241";"CARRER";"MONTBLANC, DE";"CARRER DE MONTBLANC";"CAN JOFRESA";"08223";"1";"9";"MONTBLANC"
"2241";"CARRER";"MONTBLANC, DE";"CARRER DE MONTBLANC";"CAN JOFRESA";"08223";"2";"10";"MONTBLANC"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"CA N'ANGLADA";"08222";"503";"563";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"CAN PALET";"08223";"372";"584";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"CEMENTIRI VELL";"08222";"365";"487";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"CENTRE";"08221";"19";"361";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"DISSEMINATS - D2";"08227";"779";"871";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"DISSEMINATS - D3.1";"08227";"772";"894";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"MONTSERRAT";"08227";"585";"661";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"P.I. ELS BELLOTS";"08227";"666";"772";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"P.I. SANTA EULÀLIA";"08223";"596";"664";"MONTCADA"
"2250";"CARRETERA";"MONTCADA, DE";"CARRETERA DE MONTCADA";"SEGLE XX";"08223";"2";"360";"MONTCADA"
"2251";"CARRER";"MONTCAU, DEL";"CARRER DEL MONTCAU";"SANT LLORENÇ";"08227";"5";"77";"MONTCAU"
"2251";"CARRER";"MONTCAU, DEL";"CARRER DEL MONTCAU";"SANT LLORENÇ";"08227";"18";"78";"MONTCAU"
"2260";"CARRER";"MONTNEGRE, DEL";"CARRER DEL MONTNEGRE";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"23";"MONTNEGRE"
"2260";"CARRER";"MONTNEGRE, DEL";"CARRER DEL MONTNEGRE";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"22";"22";"MONTNEGRE"
"2255";"CARRER";"MONT PERDUT, DEL";"CARRER DEL MONT PERDUT";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"22";"62";"MONTPERDUT"
"2255";"CARRER";"MONT PERDUT, DEL";"CARRER DEL MONT PERDUT";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"25";"149";"MONTPERDUT"
"2255";"CARRER";"MONT PERDUT, DEL";"CARRER DEL MONT PERDUT";"SECTOR MONTSERRAT";"08227";"1";"15";"MONTPERDUT"
"2270";"CARRER";"MONTSENY, DEL";"CARRER DEL MONTSENY";"ROC BLANC";"08224";"1";"27";"MONTSENY"
"2270";"CARRER";"MONTSENY, DEL";"CARRER DEL MONTSENY";"ROC BLANC";"08224";"4";"28";"MONTSENY"
"2275";"CARRER";"MONTSERRAT, DE";"CARRER DE MONTSERRAT";"CENTRE";"08221";"1";"155";"MONTSERRAT"
"2275";"CARRER";"MONTSERRAT, DE";"CARRER DE MONTSERRAT";"CENTRE";"08221";"2";"158";"MONTSERRAT"
"2430";"GRUPS";"MONTSERRAT, DE";"GRUPS DE MONTSERRAT";"MONTSERRAT";"08227";"1";"41";"MONTSERRAT"
"2430";"GRUPS";"MONTSERRAT, DE";"GRUPS DE MONTSERRAT";"MONTSERRAT";"08227";"2";"42";"MONTSERRAT"
"5744";"PONT";"MONTSERRAT, DE";"PONT DE MONTSERRAT";"XÚQUER";"08223";"1";"1";"MONTSERRAT"
"2280";"RAVAL";"MONTSERRAT, DE";"RAVAL DE MONTSERRAT";"CENTRE";"08221";"1";"49";"MONTSERRAT"
"2280";"RAVAL";"MONTSERRAT, DE";"RAVAL DE MONTSERRAT";"CENTRE";"08221";"4";"72";"MONTSERRAT"
"2282";"PLAÇA";"MONTSERRAT ALAVEDRA, DE";"PLAÇA DE MONTSERRAT ALAVEDRA";"POBLE NOU - ZONA ESPORTIVA";"08225";"39";"41";"MONTSERRATALAVEDRA"
"5803";"PASSATGE";"MONTSERRAT ROIG, DE";"PASSATGE DE MONTSERRAT ROIG";"CA N'ANGLADA";"08222";"1";"1";"MONTSERRATROIG"
"5803";"PASSATGE";"MONTSERRAT ROIG, DE";"PASSATGE DE MONTSERRAT ROIG";"CA N'ANGLADA";"08222";"2";"2";"MONTSERRATROIG"
"5591";"CARRER";"MONTSIÀ, DEL";"CARRER DEL MONTSIÀ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"29";"MONTSIA"
"5591";"CARRER";"MONTSIÀ, DEL";"CARRER DEL MONTSIÀ";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"38";"MONTSIA"
"2291";"CAMÍ";"MONTURIOL, DE";"CAMÍ DE MONTURIOL";"TORRENT D'EN PERE PARRES";"08225";"4";"8";"MONTURIOL"
"2291";"CAMÍ";"MONTURIOL, DE";"CAMÍ DE MONTURIOL";"TORRENT D'EN PERE PARRES";"08225";"7";"19";"MONTURIOL"
"2285";"CARRER";"MONTURIOL, DE";"CARRER DE MONTURIOL";"SANT PERE";"08225";"1";"53";"MONTURIOL"
"2285";"CARRER";"MONTURIOL, DE";"CARRER DE MONTURIOL";"SANT PERE";"08225";"2";"52";"MONTURIOL"
"2285";"CARRER";"MONTURIOL, DE";"CARRER DE MONTURIOL";"TORRENT D'EN PERE PARRES";"08225";"55";"127";"MONTURIOL"
"2285";"CARRER";"MONTURIOL, DE";"CARRER DE MONTURIOL";"TORRENT D'EN PERE PARRES";"08225";"60";"148";"MONTURIOL"
"2290";"PASSATGE";"MONTURIOL, DE";"PASSATGE DE MONTURIOL";"SANT PERE";"08225";"4";"12";"MONTURIOL"
"2295";"CARRER";"MORELLA, DE";"CARRER DE MORELLA";"CAN PALET";"08223";"1";"115";"MORELLA"
"2295";"CARRER";"MORELLA, DE";"CARRER DE MORELLA";"CAN PALET";"08223";"18";"40";"MORELLA"
"2306";"CARRER";"MORRAL DEL LLOP, DEL";"CARRER DEL MORRAL DEL LLOP";"SANT LLORENÇ";"08227";"31";"113";"MORRALDELLLOP"
"2306";"CARRER";"MORRAL DEL LLOP, DEL";"CARRER DEL MORRAL DEL LLOP";"SANT LLORENÇ";"08227";"102";"114";"MORRALDELLLOP"
"2305";"CARRER";"MOSSÈN A. RODAMILANS, DE";"CARRER DE MOSSÈN A. RODAMILANS";"CA N'ANGLADA";"08222";"1";"313";"MOSSENANGELRODAMILANS"
"2305";"CARRER";"MOSSÈN A. RODAMILANS, DE";"CARRER DE MOSSÈN A. RODAMILANS";"CA N'ANGLADA";"08222";"2";"228";"MOSSENANGELRODAMILANS"
"5818";"CARRER";"MOSSÈN BATLLE, DE";"CARRER DE MOSSÈN BATLLE";"DISSEMINATS - D6";"08227";"2";"18";"MOSSENBATLLE"
"2310";"PLAÇA";"MOSSÈN JACINT VERDAGUER, DE";"PLAÇA DE MOSSÈN JACINT VERDAGUER";"CENTRE";"08221";"1";"25";"MOSSENJACINTVERDAGUER"
"2310";"PLAÇA";"MOSSÈN JACINT VERDAGUER, DE";"PLAÇA DE MOSSÈN JACINT VERDAGUER";"CENTRE";"08221";"4";"18";"MOSSENJACINTVERDAGUER"
"5717";"PLACETA";"MOSSÈN JOAN FORTUNY, DE";"PLACETA DE MOSSÈN JOAN FORTUNY";"CA N'AURELL";"08224";"1";"1";"MOSSENJOANFORTUNY"
"2315";"CARRER";"MOSSÈN JOSEP MONCAU, DE";"CARRER DE MOSSÈN JOSEP MONCAU";"LA COGULLADA";"08224";"2";"54";"MOSSENJOSEPMONCAU"
"2315";"CARRER";"MOSSÈN JOSEP MONCAU, DE";"CARRER DE MOSSÈN JOSEP MONCAU";"LA COGULLADA";"08224";"11";"11";"MOSSENJOSEPMONCAU"
"5678";"PASSATGE";"MOSSÈN JOSEP MONCAU, DE";"PASSATGE DE MOSSÈN JOSEP MONCAU";"LA COGULLADA";"08224";"2";"10";"MOSSENJOSEPMONCAU"
"5678";"PASSATGE";"MOSSÈN JOSEP MONCAU, DE";"PASSATGE DE MOSSÈN JOSEP MONCAU";"LA COGULLADA";"08224";"3";"15";"MOSSENJOSEPMONCAU"
"5718";"CARRER";"MOSSÈN JOSEP PONS, DE";"CARRER DE MOSSÈN JOSEP PONS";"LES FONTS";"08228";"1";"85";"MOSSENJOSEPPONS"
"5718";"CARRER";"MOSSÈN JOSEP PONS, DE";"CARRER DE MOSSÈN JOSEP PONS";"LES FONTS";"08228";"4";"58";"MOSSENJOSEPPONS"
"2320";"CARRER";"MOSSÈN PERRAMON, DE";"CARRER DE MOSSÈN PERRAMON";"LES FONTS";"08228";"1";"9";"MOSSENPERRAMON"
"2320";"CARRER";"MOSSÈN PERRAMON, DE";"CARRER DE MOSSÈN PERRAMON";"LES FONTS";"08228";"2";"24";"MOSSENPERRAMON"
"5862";"PONT";"MOSSÈN PERRAMON, DE";"PONT DE MOSSÈN PERRAMON";"LES FONTS";"08228";"1";"1";"MOSSENPERRAMON"
"2325";"CARRER";"MOSSÈN PURSALS, DE";"CARRER DE MOSSÈN PURSALS";"SANT PERE";"08225";"1";"5";"MOSSENPURSALS"
"2325";"CARRER";"MOSSÈN PURSALS, DE";"CARRER DE MOSSÈN PURSALS";"SANT PERE";"08225";"28";"80";"MOSSENPURSALS"
"2330";"CARRER";"MOSSÈN TATCHER, DE";"CARRER DE MOSSÈN TATCHER";"SANT PERE NORD";"08226";"1";"55";"MOSSENTATCHER"
"2330";"CARRER";"MOSSÈN TATCHER, DE";"CARRER DE MOSSÈN TATCHER";"SANT PERE NORD";"08226";"2";"62";"MOSSENTATCHER"
"2355";"CARRER";"MOSTEROL, DE";"CARRER DE MOSTEROL";"CENTRE";"08221";"4";"14";"MOSTEROL"
"2355";"CARRER";"MOSTEROL, DE";"CARRER DE MOSTEROL";"CENTRE";"08221";"7";"13";"MOSTEROL"
"5826";"CARRER";"MOTORS, DELS";"CARRER DELS MOTORS";"ÈGARA";"08226";"11";"25";"MOTORS"
"5827";"CARRER";"MOVIMENT OBRER, DEL";"CARRER DEL MOVIMENT OBRER";"ÈGARA";"08226";"1";"5";"MOVIMENTOBRER"
"5827";"CARRER";"MOVIMENT OBRER, DEL";"CARRER DEL MOVIMENT OBRER";"ÈGARA";"08226";"8";"24";"MOVIMENTOBRER"
"2335";"CARRER";"MOZART, DE";"CARRER DE MOZART";"LA COGULLADA";"08224";"4";"108";"MOZART"
"2335";"CARRER";"MOZART, DE";"CARRER DE MOZART";"LA COGULLADA";"08224";"27";"101";"MOZART"
"2245";"PASSEIG";"MUNTANYA, DE LA";"PASSEIG DE LA MUNTANYA";"LES FONTS";"08228";"2";"28";"MUNTANYA"
"2245";"PASSEIG";"MUNTANYA, DE LA";"PASSEIG DE LA MUNTANYA";"LES FONTS";"08228";"3";"43";"MUNTANYA"
"2340";"CARRER";"MURA, DE";"CARRER DE MURA";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"123";"MURA"
"2340";"CARRER";"MURA, DE";"CARRER DE MURA";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"162";"MURA"
"2345";"CARRER";"MÚRCIA, DE";"CARRER DE MÚRCIA";"TORRE-SANA";"08227";"1";"47";"MURCIA"
"2345";"CARRER";"MÚRCIA, DE";"CARRER DE MÚRCIA";"TORRE-SANA";"08227";"2";"54";"MURCIA"
"2350";"CARRER";"MURILLO, DE";"CARRER DE MURILLO";"CA N'AURELL";"08224";"8";"126";"MURILLO"
"2350";"CARRER";"MURILLO, DE";"CARRER DE MURILLO";"LA MAURINA";"08224";"65";"163";"MURILLO"
"5924";"PLAÇA";"MUSEUS, DELS";"PLAÇA DELS MUSEUS";"VALLPARADÍS";"08222";"1";"1";"MUSEUS"
"5526";"CARRER";"MUSSOL, DEL";"CARRER DEL MUSSOL";"CAN PALET DE VISTA ALEGRE";"08224";"1";"35";"MUSSOL"
"5526";"CARRER";"MUSSOL, DEL";"CARRER DEL MUSSOL";"CAN PALET DE VISTA ALEGRE";"08224";"2";"30";"MUSSOL"
"4180";"CARRETERA";"NACIONAL 150";"CARRETERA NACIONAL 150";"DISSEMINATS - D3.2";"08223";"19";"19";"NACIONAL150"
"4180";"CARRETERA";"NACIONAL 150";"CARRETERA NACIONAL 150";"VISTA ALEGRE";"08224";"20";"20";"NACIONAL150"
"5578";"AVINGUDA";"NACIONS, DE LES";"AVINGUDA DE LES NACIONS";"SECTOR MONTSERRAT";"08227";"31";"31";"NACIONS"
"5578";"AVINGUDA";"NACIONS, DE LES";"AVINGUDA DE LES NACIONS";"TORRE-SANA";"08227";"10";"84";"NACIONS"
"5733";"PARC";"NACIONS UNIDES, DE LES";"PARC DE LES NACIONS UNIDES";"CAN ROCA";"08225";"3";"11";"NACIONSUNIDES"
"5733";"PARC";"NACIONS UNIDES, DE LES";"PARC DE LES NACIONS UNIDES";"CAN ROCA";"08225";"4";"18";"NACIONSUNIDES"
"2361";"CARRER";"NALÓN, DEL";"CARRER DEL NALÓN";"P.I. SANTA MARGARIDA";"08223";"11";"11";"NALON"
"2361";"CARRER";"NALÓN, DEL";"CARRER DEL NALÓN";"P.I. SANTA MARGARIDA";"08223";"16";"18";"NALON"
"4116";"CARRER";"NÀPOLS, DE";"CARRER DE NÀPOLS";"ROC BLANC";"08224";"1";"37";"NAPOLS"
"4116";"CARRER";"NÀPOLS, DE";"CARRER DE NÀPOLS";"ROC BLANC";"08224";"2";"20";"NAPOLS"
"2363";"CARRER";"NARCÍS, DEL";"CARRER DEL NARCÍS";"LES FONTS";"08228";"2";"12";"NARCIS"
"2363";"CARRER";"NARCÍS, DEL";"CARRER DEL NARCÍS";"LES FONTS";"08228";"5";"13";"NARCIS"
"2362";"PASSATGE";"NARCÍS OLLER, DE";"PASSATGE DE NARCÍS OLLER";"CAN PALET";"08223";"2";"12";"NARCISOLLER"
"2362";"PASSATGE";"NARCÍS OLLER, DE";"PASSATGE DE NARCÍS OLLER";"CAN PALET";"08223";"9";"27";"NARCISOLLER"
"5580";"CARRER";"NAVARRA, DE";"CARRER DE NAVARRA";"SECTOR MONTSERRAT";"08227";"1";"3";"NAVARRA"
"5580";"CARRER";"NAVARRA, DE";"CARRER DE NAVARRA";"SECTOR MONTSERRAT";"08227";"2";"22";"NAVARRA"
"2370";"CARRER";"NAVAS DE TOLOSA, DE LAS";"CARRER DE LAS NAVAS DE TOLOSA";"LA COGULLADA";"08224";"151";"185";"NAVASDETOLOSA"
"2370";"CARRER";"NAVAS DE TOLOSA, DE LAS";"CARRER DE LAS NAVAS DE TOLOSA";"LA COGULLADA";"08224";"162";"210";"NAVASDETOLOSA"
"2370";"CARRER";"NAVAS DE TOLOSA, DE LAS";"CARRER DE LAS NAVAS DE TOLOSA";"SEGLE XX";"08223";"1";"137";"NAVASDETOLOSA"
"2370";"CARRER";"NAVAS DE TOLOSA, DE LAS";"CARRER DE LAS NAVAS DE TOLOSA";"SEGLE XX";"08223";"26";"158";"NAVASDETOLOSA"
"2375";"CARRER";"NAVIA, DEL";"CARRER DEL NAVIA";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"13";"NAVIA"
"2376";"CARRER";"NEPTÚ, DE";"CARRER DE NEPTÚ";"P.I. CAN PARELLADA";"08228";"4";"60";"NEPTU"
"2376";"CARRER";"NEPTÚ, DE";"CARRER DE NEPTÚ";"P.I. CAN PARELLADA";"08228";"25";"89";"NEPTU"
"2380";"CARRER";"NERBION, DEL";"CARRER DEL NERBION";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"27";"NERBION"
"2380";"CARRER";"NERBION, DEL";"CARRER DEL NERBION";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"14";"NERBION"
"2381";"CARRER";"NEWTON, DE";"CARRER DE NEWTON";"LA MAURINA";"08224";"4";"12";"NEWTON"
"2381";"CARRER";"NEWTON, DE";"CARRER DE NEWTON";"LA MAURINA";"08224";"5";"5";"NEWTON"
"2385";"CARRER";"NICOLAU TALLÓ, DE";"CARRER DE NICOLAU TALLÓ";"CA N'AURELL";"08224";"1";"191";"NICOLAUTALLO"
"2385";"CARRER";"NICOLAU TALLÓ, DE";"CARRER DE NICOLAU TALLÓ";"CA N'AURELL";"08224";"2";"202";"NICOLAUTALLO"
"2386";"CARRER";"NIGÈRIA, DE";"CARRER DE NIGÈRIA";"CAN PARELLADA";"08228";"1";"15";"NIGERIA"
"2386";"CARRER";"NIGÈRIA, DE";"CARRER DE NIGÈRIA";"CAN PARELLADA";"08228";"4";"22";"NIGERIA"
"2390";"CARRER";"NÍJAR, DE";"CARRER DE NÍJAR";"POBLE NOU - ZONA ESPORTIVA";"08225";"1";"9";"NIJAR"
"2391";"CARRER";"NOGUERA, DE LA";"CARRER DE LA NOGUERA";"CAN GONTERES";"08225";"10";"30";"NOGUERA"
"2391";"CARRER";"NOGUERA, DE LA";"CARRER DE LA NOGUERA";"CAN GONTERES";"08225";"11";"27";"NOGUERA"
"2391";"CARRER";"NOGUERA, DE LA";"CARRER DE LA NOGUERA";"DISSEMINATS - D5";"08225";"20";"22";"NOGUERA"
"2395";"CARRER";"NORD, DEL";"CARRER DEL NORD";"CENTRE";"08221";"53";"115";"NORD"
"2395";"CARRER";"NORD, DEL";"CARRER DEL NORD";"CENTRE";"08221";"60";"128";"NORD"
"5573";"PARC";"NORD,  DEL";"PARC DEL NORD";"SANT PERE";"08225";"1";"11";"NORD"
"5573";"PARC";"NORD,  DEL";"PARC DEL NORD";"SANT PERE";"08225";"2";"10";"NORD"
"2400";"PASSATGE";"NORUEGA, DE";"PASSATGE DE NORUEGA";"CAN PARELLADA";"08228";"1";"5";"NORUEGA"
"2400";"PASSATGE";"NORUEGA, DE";"PASSATGE DE NORUEGA";"CAN PARELLADA";"08228";"2";"8";"NORUEGA"
"5669";"CARRER";"NOTARI BADIA, DEL";"CARRER DEL NOTARI BADIA";"CENTRE";"08221";"2";"14";"NOTARIBADIA"
"5669";"CARRER";"NOTARI BADIA, DEL";"CARRER DEL NOTARI BADIA";"CENTRE";"08221";"11";"11";"NOTARIBADIA"
"2405";"CARRER";"NOU DE SANT PERE";"CARRER NOU DE SANT PERE";"CENTRE";"08221";"1";"65";"NOUDESANTPERE"
"2405";"CARRER";"NOU DE SANT PERE";"CARRER NOU DE SANT PERE";"CENTRE";"08221";"2";"62";"NOUDESANTPERE"
"5747";"PLAÇA";"NOVA";"PLAÇA NOVA";"CENTRE";"08221";"1";"7";"NOVA"
"5747";"PLAÇA";"NOVA";"PLAÇA NOVA";"CENTRE";"08221";"4";"8";"NOVA"
"5847";"PLAÇA";"NUEVA CARTEYA, DE";"PLAÇA DE NUEVA CARTEYA";"CAN PALET";"08223";"1";"1";"NUEVACARTEYA"
"2440";"CARRER";"NÚRIA, DE";"CARRER DE NÚRIA";"LA MAURINA";"08224";"23";"175";"NURIA"
"2440";"CARRER";"NÚRIA, DE";"CARRER DE NÚRIA";"LA MAURINA";"08224";"34";"298";"NURIA"
"2440";"CARRER";"NÚRIA, DE";"CARRER DE NÚRIA";"ROC BLANC";"08224";"1";"21";"NURIA"
"2440";"CARRER";"NÚRIA, DE";"CARRER DE NÚRIA";"ROC BLANC";"08224";"2";"10";"NURIA"
"2795";"CARRER";"NÚRIA RIBAS, DE";"CARRER DE NÚRIA RIBAS";"ROC BLANC";"08224";"7";"17";"NURIARIBAS"
"2795";"CARRER";"NÚRIA RIBAS, DE";"CARRER DE NÚRIA RIBAS";"ROC BLANC";"08224";"8";"16";"NURIARIBAS"
"2455";"PASSATGE";"OBRER, DE L'";"PASSATGE DE L'OBRER";"CA N'AURELL";"08224";"1";"15";"OBRER"
"2455";"PASSATGE";"OBRER, DE L'";"PASSATGE DE L'OBRER";"CA N'AURELL";"08224";"2";"4";"OBRER"
"2476";"CARRER";"OCCITÀNIA, D'";"CARRER D'OCCITÀNIA";"ÈGARA";"08226";"1";"1";"OCCITANIA"
"940";"CARRER";"OCEANIA, D'";"CARRER D'OCEANIA";"CAN PARELLADA";"08228";"1";"103";"OCEANIA"
"940";"CARRER";"OCEANIA, D'";"CARRER D'OCEANIA";"CAN PARELLADA";"08228";"28";"102";"OCEANIA"
"2460";"CARRETERA";"OLESA, D'";"CARRETERA D'OLESA";"DISSEMINATS - D4";"08224";"349";"349";"OLESA"
"2460";"CARRETERA";"OLESA, D'";"CARRETERA D'OLESA";"ROC BLANC";"08224";"1";"111";"OLESA"
"2460";"CARRETERA";"OLESA, D'";"CARRETERA D'OLESA";"ROC BLANC";"08224";"2";"370";"OLESA"
"2465";"PASSATGE";"OLIVERA, DE L'";"PASSATGE DE L'OLIVERA";"LA MAURINA";"08224";"2";"10";"OLIVERA"
"2461";"PLAÇA";"OLIVERA, DE L'";"PLAÇA DE L'OLIVERA";"LES FONTS";"08228";"1";"1";"OLIVERA"
"5731";"PLAÇA";"OLOF PALME, D'";"PLAÇA D'OLOF PALME";"CAN ROCA";"08225";"1";"5";"OLOFPALME"
"5731";"PLAÇA";"OLOF PALME, D'";"PLAÇA D'OLOF PALME";"CAN ROCA";"08225";"2";"2";"OLOFPALME"
"2470";"CARRER";"OLOT, D'";"CARRER D'OLOT";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"69";"OLOT"
"2470";"CARRER";"OLOT, D'";"CARRER D'OLOT";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"2";"78";"OLOT"
"5878";"PASSATGE";"OMBRA, DE L'";"PASSATGE DE L'OMBRA";"CA N'AURELL";"08224";"4";"28";"OMBRA"
"1860";"PLAÇA";"ONZE DE SETEMBRE, DE L'";"PLAÇA DE L'ONZE DE SETEMBRE";"VALLPARADÍS";"08222";"1";"5";"ONZEDESETEMBRE"
"1860";"PLAÇA";"ONZE DE SETEMBRE, DE L'";"PLAÇA DE L'ONZE DE SETEMBRE";"VALLPARADÍS";"08222";"2";"10";"ONZEDESETEMBRE"
"2480";"CARRER";"ORÀ, D'";"CARRER D'ORÀ";"LA MAURINA";"08224";"1";"43";"ORA"
"2480";"CARRER";"ORÀ, D'";"CARRER D'ORÀ";"LA MAURINA";"08224";"4";"52";"ORA"
"5946";"PONT";"ORÀ, D'";"PONT D'ORÀ";"LA MAURINA";"08224";"1";"1";"ORA"
"2485";"CARRER";"ORDAL, DE L'";"CARRER DE L'ORDAL";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"1";"147";"ORDAL"
"2485";"CARRER";"ORDAL, DE L'";"CARRER DE L'ORDAL";"LES ARENES - LA GRÍPIA - CAN MONTLLOR";"08227";"24";"158";"ORDAL"
"5761";"JARDINS";"OREBRO, D'";"JARDINS D'OREBRO";"SANT PERE";"08226";"1";"1";"OREBRO"
"5527";"CARRER";"ORENETA, DE L'";"CARRER DE L'ORENETA";"CAN PALET DE VISTA ALEGRE";"08224";"2";"46";"ORENETA"
"5527";"CARRER";"ORENETA, DE L'";"CARRER DE L'ORENETA";"CAN PALET DE VISTA ALEGRE";"08224";"9";"25";"ORENETA"
"2491";"CARRER";"ORIÓ, D'";"CARRER D'ORIÓ";"P.I. CAN PARELLADA";"08228";"1";"19";"ORIO"
"2491";"CARRER";"ORIÓ, D'";"CARRER D'ORIÓ";"P.I. CAN PARELLADA";"08228";"2";"22";"ORIO"
